band,fID,obsHistID
i,1427,698664
i,1427,698665
i,1427,698666
i,1427,698667
i,1427,698668
i,1427,698669
i,1427,698670
z,1427,698671
z,1427,698672
z,1427,698673
z,1427,698674
z,1427,698675
z,1427,698676
z,1427,698677
z,1427,698678
z,1427,698679
z,1427,698680
z,1427,698681
z,1427,698682
z,1427,698683
z,1427,698684
z,1427,698685
z,1427,698686
z,1427,698687
z,1427,698688
z,1427,698689
z,1427,698690
z,1427,698691
z,1427,698692
z,1427,698693
z,1427,698694
z,1427,698695
z,1427,698696
y,1427,698697
y,1427,698698
y,1427,698699
y,1427,698700
y,1427,698701
y,1427,698702
y,1427,698703
y,1427,698704
y,1427,698705
y,1427,698706
y,1427,698707
y,1427,698708
y,1427,698709
y,1427,698710
y,1427,698711
y,1427,698712
y,1427,698713
y,1427,698714
y,1427,698715
y,1427,698716
u,1427,699418
u,1427,699419
u,1427,699420
u,1427,699421
u,1427,699422
u,1427,699423
u,1427,699424
u,1427,699425
u,1427,699426
u,1427,699427
u,1427,699428
u,1427,699429
u,1427,699430
u,1427,699431
u,1427,699432
u,1427,699433
u,1427,699434
u,1427,699435
u,1427,699436
u,1427,699437
u,1427,700187
u,1427,700188
u,1427,700189
u,1427,700190
u,1427,700191
u,1427,700192
u,1427,700193
u,1427,700194
u,1427,700195
u,1427,700196
u,1427,700197
u,1427,700198
u,1427,700199
u,1427,700200
u,1427,700201
u,1427,700202
u,1427,700203
u,1427,700204
u,1427,700205
u,1427,700206
u,1427,700968
u,1427,700969
u,1427,700970
u,1427,700971
u,1427,700972
u,1427,700973
u,1427,700974
u,1427,700975
u,1427,700976
u,1427,700977
u,1427,700978
u,1427,700979
u,1427,700980
u,1427,700981
u,1427,700982
u,1427,700983
u,1427,700984
u,1427,700985
u,1427,700986
u,1427,700987
u,1427,701754
u,1427,701755
u,1427,701756
u,1427,701757
u,1427,701758
u,1427,701759
u,1427,701760
u,1427,701761
u,1427,701762
u,1427,701763
u,1427,701764
u,1427,701765
u,1427,701766
u,1427,701767
u,1427,701768
u,1427,701769
u,1427,701770
u,1427,701771
u,1427,701772
u,1427,701773
u,1427,702553
u,1427,702554
u,1427,702555
u,1427,702556
u,1427,702557
u,1427,702558
u,1427,702559
u,1427,702560
u,1427,702561
u,1427,702562
u,1427,702563
u,1427,702564
u,1427,702565
u,1427,702566
u,1427,702567
u,1427,702568
u,1427,702569
u,1427,702570
u,1427,702571
u,1427,702572
u,1427,703320
u,1427,703321
u,1427,703322
u,1427,703323
u,1427,703324
u,1427,703325
u,1427,703326
u,1427,703327
u,1427,703328
u,1427,703329
u,1427,703330
u,1427,703331
u,1427,703332
u,1427,703333
u,1427,703334
u,1427,703335
u,1427,703336
u,1427,703337
u,1427,703338
u,1427,703339
u,1427,704240
u,1427,704241
u,1427,704242
u,1427,704243
u,1427,704244
u,1427,704245
u,1427,704246
u,1427,704247
u,1427,704248
u,1427,704249
u,1427,704250
u,1427,704251
u,1427,704252
u,1427,704253
u,1427,704254
u,1427,704255
u,1427,704256
u,1427,704257
u,1427,704258
u,1427,704259
r,1427,704746
r,1427,704747
r,1427,704748
r,1427,704749
r,1427,704750
r,1427,704751
r,1427,704752
r,1427,704753
r,1427,704754
r,1427,704755
r,1427,704756
r,1427,704757
r,1427,704758
r,1427,704759
r,1427,704760
r,1427,704761
r,1427,704762
r,1427,704763
r,1427,704764
g,1427,704765
g,1427,704766
g,1427,704767
g,1427,704768
g,1427,704769
g,1427,704770
g,1427,704771
g,1427,704772
g,1427,704773
g,1427,704774
i,1427,704775
i,1427,704776
i,1427,704777
i,1427,704778
i,1427,704779
i,1427,704780
i,1427,704781
i,1427,704782
i,1427,704783
i,1427,704784
i,1427,704785
i,1427,704786
i,1427,704787
i,1427,704788
i,1427,704789
i,1427,704790
i,1427,704791
i,1427,704792
i,1427,704793
i,1427,704794
z,1427,704795
z,1427,704796
z,1427,704797
z,1427,704798
z,1427,704799
z,1427,704800
z,1427,704801
z,1427,704802
z,1427,704803
z,1427,704804
z,1427,704805
z,1427,704806
z,1427,704807
z,1427,704808
z,1427,704809
z,1427,704810
z,1427,704811
z,1427,704812
z,1427,704813
z,1427,704814
z,1427,704815
z,1427,704816
z,1427,704817
z,1427,704818
z,1427,704819
z,1427,704820
y,1427,704821
y,1427,704822
y,1427,704823
y,1427,704824
y,1427,704825
y,1427,704826
y,1427,704827
y,1427,704828
y,1427,704829
y,1427,704830
y,1427,704831
y,1427,704832
y,1427,704833
y,1427,704834
y,1427,704835
y,1427,704836
y,1427,704837
y,1427,704838
y,1427,704839
y,1427,704840
r,1427,706923
r,1427,706924
r,1427,706925
r,1427,706926
r,1427,706927
r,1427,706928
r,1427,706929
r,1427,706930
r,1427,706931
r,1427,706932
r,1427,706933
r,1427,706934
r,1427,706935
r,1427,706936
r,1427,706937
r,1427,706938
r,1427,706939
r,1427,706940
r,1427,706941
g,1427,706942
g,1427,706943
g,1427,706944
g,1427,706945
g,1427,706946
g,1427,706947
g,1427,706948
g,1427,706949
g,1427,706950
g,1427,706951
i,1427,706952
i,1427,706953
i,1427,706954
i,1427,706955
i,1427,706956
i,1427,706957
i,1427,706958
i,1427,706959
i,1427,706960
i,1427,706961
i,1427,706962
i,1427,706963
i,1427,706964
i,1427,706965
i,1427,706966
i,1427,706967
i,1427,706968
i,1427,706969
i,1427,706970
i,1427,706971
z,1427,706972
z,1427,706973
z,1427,706974
z,1427,706975
z,1427,706976
z,1427,706977
z,1427,706978
z,1427,706979
z,1427,706980
z,1427,706981
z,1427,706982
z,1427,706983
z,1427,706984
z,1427,706985
z,1427,706986
z,1427,706987
z,1427,706988
z,1427,706989
z,1427,706990
z,1427,706991
z,1427,706992
z,1427,706993
z,1427,706994
z,1427,706995
z,1427,706996
z,1427,706997
y,1427,706998
y,1427,706999
y,1427,707000
y,1427,707001
y,1427,707002
y,1427,707003
y,1427,707004
y,1427,707005
y,1427,707006
y,1427,707007
y,1427,707008
y,1427,707009
y,1427,707010
y,1427,707011
y,1427,707012
y,1427,707013
y,1427,707014
y,1427,707015
y,1427,707016
y,1427,707017
r,1427,709647
r,1427,709648
r,1427,709649
r,1427,709650
r,1427,709651
r,1427,709652
r,1427,709653
r,1427,709654
r,1427,709655
r,1427,709656
r,1427,709657
r,1427,709658
r,1427,709659
r,1427,709660
r,1427,709661
r,1427,709662
r,1427,709663
r,1427,709664
r,1427,709665
r,1427,709666
g,1427,709667
g,1427,709668
g,1427,709669
g,1427,709670
g,1427,709671
g,1427,709672
g,1427,709673
g,1427,709674
g,1427,709675
g,1427,709676
i,1427,709677
i,1427,709678
i,1427,709679
i,1427,709680
i,1427,709681
i,1427,709682
i,1427,709683
i,1427,709684
i,1427,709685
i,1427,709686
i,1427,709687
i,1427,709688
i,1427,709689
i,1427,709690
i,1427,709691
i,1427,709692
i,1427,709693
i,1427,709694
i,1427,709695
i,1427,709696
z,1427,709697
z,1427,709698
z,1427,709699
z,1427,709700
z,1427,709701
z,1427,709702
z,1427,709703
z,1427,709704
z,1427,709705
z,1427,709706
z,1427,709707
z,1427,709708
z,1427,709709
z,1427,709710
z,1427,709711
z,1427,709712
z,1427,709713
z,1427,709714
z,1427,709715
z,1427,709716
z,1427,709717
z,1427,709718
z,1427,709719
z,1427,709720
z,1427,709721
z,1427,709722
y,1427,709723
y,1427,709724
y,1427,709725
y,1427,709726
y,1427,709727
y,1427,709728
y,1427,709729
y,1427,709730
y,1427,709731
y,1427,709732
y,1427,709733
y,1427,709734
y,1427,709735
y,1427,709736
y,1427,709737
y,1427,709738
y,1427,709739
y,1427,709740
y,1427,709741
y,1427,709742
r,1427,712881
r,1427,712882
r,1427,712883
r,1427,712884
r,1427,712885
r,1427,712886
r,1427,712887
r,1427,712888
r,1427,712889
r,1427,712890
r,1427,712891
r,1427,712892
r,1427,712893
r,1427,712894
r,1427,712895
r,1427,712896
r,1427,712897
r,1427,712898
r,1427,712899
r,1427,712900
g,1427,712901
g,1427,712902
g,1427,712903
g,1427,712904
g,1427,712905
g,1427,712906
g,1427,712907
g,1427,712908
g,1427,712909
g,1427,712910
i,1427,712911
i,1427,712912
i,1427,712913
i,1427,712914
i,1427,712915
i,1427,712916
i,1427,712917
i,1427,712918
i,1427,712919
i,1427,712920
i,1427,712921
i,1427,712922
i,1427,712923
i,1427,712924
i,1427,712925
i,1427,712926
i,1427,712927
i,1427,712928
i,1427,712929
i,1427,712930
z,1427,712931
z,1427,712932
z,1427,712933
z,1427,712934
z,1427,712935
z,1427,712936
z,1427,712937
z,1427,712938
z,1427,712939
z,1427,712940
z,1427,712941
z,1427,712942
z,1427,712943
z,1427,712944
z,1427,712945
z,1427,712946
z,1427,712947
z,1427,712948
z,1427,712949
z,1427,712950
z,1427,712951
z,1427,712952
z,1427,712953
z,1427,712954
z,1427,712955
z,1427,712956
y,1427,712957
y,1427,712958
y,1427,712959
y,1427,712960
y,1427,712961
y,1427,712962
y,1427,712963
y,1427,712964
y,1427,712965
y,1427,712966
y,1427,712967
y,1427,712968
y,1427,712969
y,1427,712970
y,1427,712971
y,1427,712972
y,1427,712973
y,1427,712974
y,1427,712975
y,1427,712976
r,1427,715116
r,1427,715117
r,1427,715118
r,1427,715119
r,1427,715120
r,1427,715121
r,1427,715122
r,1427,715123
r,1427,715124
r,1427,715125
r,1427,715126
r,1427,715127
r,1427,715128
r,1427,715129
r,1427,715130
r,1427,715131
r,1427,715132
r,1427,715133
r,1427,715134
r,1427,715135
g,1427,715136
g,1427,715137
g,1427,715138
g,1427,715139
g,1427,715140
g,1427,715141
g,1427,715142
g,1427,715143
g,1427,715144
g,1427,715145
i,1427,715146
i,1427,715147
i,1427,715148
i,1427,715149
i,1427,715150
i,1427,715151
i,1427,715152
i,1427,715153
i,1427,715154
i,1427,715155
i,1427,715156
i,1427,715157
i,1427,715158
i,1427,715159
i,1427,715160
i,1427,715161
i,1427,715162
i,1427,715163
i,1427,715164
i,1427,715165
z,1427,715166
z,1427,715167
z,1427,715168
z,1427,715169
z,1427,715170
z,1427,715171
z,1427,715172
z,1427,715173
z,1427,715174
z,1427,715175
z,1427,715176
z,1427,715177
z,1427,715178
z,1427,715179
z,1427,715180
z,1427,715181
z,1427,715182
z,1427,715183
z,1427,715184
z,1427,715185
z,1427,715186
z,1427,715187
z,1427,715188
z,1427,715189
z,1427,715190
z,1427,715191
y,1427,715192
y,1427,715193
y,1427,715194
y,1427,715195
y,1427,715196
y,1427,715197
y,1427,715198
y,1427,715199
y,1427,715200
y,1427,715201
y,1427,715202
y,1427,715203
y,1427,715204
y,1427,715205
y,1427,715206
y,1427,715207
y,1427,715208
y,1427,715209
y,1427,715210
y,1427,715211
r,1427,716583
r,1427,716584
r,1427,716585
r,1427,716586
r,1427,716587
r,1427,716588
r,1427,716589
r,1427,716590
r,1427,716591
r,1427,716592
r,1427,716593
r,1427,716594
r,1427,716595
r,1427,716596
r,1427,716597
r,1427,716598
r,1427,716599
r,1427,716600
r,1427,716601
r,1427,716602
g,1427,716603
g,1427,716604
g,1427,716605
g,1427,716606
g,1427,716607
g,1427,716608
g,1427,716609
g,1427,716610
g,1427,716611
g,1427,716612
i,1427,716613
i,1427,716614
i,1427,716615
i,1427,716616
i,1427,716617
i,1427,716618
i,1427,716619
i,1427,716620
i,1427,716621
i,1427,716622
i,1427,716623
i,1427,716624
i,1427,716625
i,1427,716626
i,1427,716627
i,1427,716628
i,1427,716629
i,1427,716630
i,1427,716631
i,1427,716632
z,1427,716633
z,1427,716634
z,1427,716635
z,1427,716636
z,1427,716637
z,1427,716638
z,1427,716639
z,1427,716640
z,1427,716641
z,1427,716642
z,1427,716643
z,1427,716644
z,1427,716645
z,1427,716646
z,1427,716647
z,1427,716648
z,1427,716649
z,1427,716650
z,1427,716651
z,1427,716652
z,1427,716653
z,1427,716654
z,1427,716655
z,1427,716656
z,1427,716657
z,1427,716658
y,1427,716659
y,1427,716660
y,1427,716661
y,1427,716662
y,1427,716663
y,1427,716664
y,1427,716665
y,1427,716666
y,1427,716667
y,1427,716668
y,1427,716669
y,1427,716670
y,1427,716671
y,1427,716672
y,1427,716673
y,1427,716674
y,1427,716675
y,1427,716676
y,1427,716677
y,1427,716678
u,1427,718798
u,1427,718799
u,1427,718800
u,1427,718801
u,1427,718802
u,1427,718803
u,1427,718804
u,1427,718805
u,1427,718806
u,1427,718807
u,1427,718808
u,1427,718809
u,1427,718810
u,1427,718811
u,1427,718812
u,1427,718813
u,1427,718814
u,1427,718815
u,1427,718816
u,1427,718817
u,1427,719515
u,1427,719516
u,1427,719517
u,1427,719518
u,1427,719519
u,1427,719520
u,1427,719521
u,1427,719522
u,1427,719523
u,1427,719524
u,1427,719525
u,1427,719526
u,1427,719527
u,1427,719528
u,1427,719529
u,1427,719530
u,1427,719531
u,1427,719532
u,1427,719533
u,1427,719534
u,1427,720244
u,1427,720245
u,1427,720246
u,1427,720247
u,1427,720248
u,1427,720249
u,1427,720250
u,1427,720251
u,1427,720252
u,1427,720253
u,1427,720254
u,1427,720255
u,1427,720256
u,1427,720257
u,1427,720258
u,1427,720259
u,1427,720260
u,1427,720261
u,1427,720262
u,1427,720263
u,1427,720949
u,1427,720950
u,1427,720951
u,1427,720952
u,1427,720953
u,1427,720954
u,1427,720955
u,1427,720956
u,1427,720957
u,1427,720958
u,1427,720959
u,1427,720960
u,1427,720961
u,1427,720962
u,1427,720963
u,1427,720964
u,1427,720965
u,1427,720966
u,1427,720967
u,1427,720968
u,1427,721669
u,1427,721670
u,1427,721671
u,1427,721672
u,1427,721673
u,1427,721674
u,1427,721675
u,1427,721676
u,1427,721677
u,1427,721678
u,1427,721679
u,1427,721680
u,1427,721681
u,1427,721682
u,1427,721683
u,1427,721684
u,1427,721685
u,1427,721686
u,1427,721687
u,1427,721688
u,1427,722382
u,1427,722383
u,1427,722384
u,1427,722385
u,1427,722386
u,1427,722387
u,1427,722388
u,1427,722389
u,1427,722390
u,1427,722391
u,1427,722392
u,1427,722393
u,1427,722394
u,1427,722395
u,1427,722396
u,1427,722397
u,1427,722398
u,1427,722399
u,1427,722400
u,1427,722401
u,1427,723095
u,1427,723096
u,1427,723097
u,1427,723098
u,1427,723099
u,1427,723100
u,1427,723101
u,1427,723102
u,1427,723103
u,1427,723104
u,1427,723105
u,1427,723106
u,1427,723107
u,1427,723108
u,1427,723109
u,1427,723110
u,1427,723111
u,1427,723112
u,1427,723113
u,1427,723114
r,1427,724643
r,1427,724644
r,1427,724645
r,1427,724646
r,1427,724647
r,1427,724648
r,1427,724649
r,1427,724650
r,1427,724651
r,1427,724652
r,1427,724653
r,1427,724654
r,1427,724655
r,1427,724656
r,1427,724657
r,1427,724658
r,1427,724659
r,1427,724660
r,1427,724661
r,1427,724662
g,1427,724663
g,1427,724664
g,1427,724665
g,1427,724666
g,1427,724667
g,1427,724668
g,1427,724669
g,1427,724670
g,1427,724671
g,1427,724672
i,1427,724673
i,1427,724674
i,1427,724675
i,1427,724676
i,1427,724677
i,1427,724678
i,1427,724679
i,1427,724680
i,1427,724681
i,1427,724682
i,1427,724683
i,1427,724684
i,1427,724685
i,1427,724686
i,1427,724687
i,1427,724688
i,1427,724689
i,1427,724690
i,1427,724691
i,1427,724692
z,1427,724693
z,1427,724694
z,1427,724695
z,1427,724696
z,1427,724697
z,1427,724698
z,1427,724699
z,1427,724700
z,1427,724701
z,1427,724702
z,1427,724703
z,1427,724704
z,1427,724705
z,1427,724706
z,1427,724707
z,1427,724708
z,1427,724709
z,1427,724710
z,1427,724711
z,1427,724712
z,1427,724713
z,1427,724714
z,1427,724715
z,1427,724716
z,1427,724717
z,1427,724718
y,1427,724719
y,1427,724720
y,1427,724721
y,1427,724722
y,1427,724723
y,1427,724724
y,1427,724725
y,1427,724726
y,1427,724727
y,1427,724728
y,1427,724729
y,1427,724730
y,1427,724731
y,1427,724732
y,1427,724733
y,1427,724734
y,1427,724735
y,1427,724736
y,1427,724737
y,1427,724738
r,1427,726614
r,1427,726615
r,1427,726616
r,1427,726617
r,1427,726618
r,1427,726619
r,1427,726620
r,1427,726621
r,1427,726622
r,1427,726623
r,1427,726624
r,1427,726625
r,1427,726626
r,1427,726627
r,1427,726628
r,1427,726629
r,1427,726630
r,1427,726631
r,1427,726632
r,1427,726633
g,1427,726634
g,1427,726635
g,1427,726636
g,1427,726637
g,1427,726638
g,1427,726639
g,1427,726640
g,1427,726641
g,1427,726642
g,1427,726643
i,1427,726644
i,1427,726645
i,1427,726646
i,1427,726647
i,1427,726648
i,1427,726649
i,1427,726650
i,1427,726651
i,1427,726652
i,1427,726653
i,1427,726654
i,1427,726655
i,1427,726656
i,1427,726657
i,1427,726658
i,1427,726659
i,1427,726660
i,1427,726661
i,1427,726662
i,1427,726663
z,1427,726664
z,1427,726665
z,1427,726666
z,1427,726667
z,1427,726668
z,1427,726669
z,1427,726670
z,1427,726671
z,1427,726672
z,1427,726673
z,1427,726674
z,1427,726675
z,1427,726676
z,1427,726677
z,1427,726678
z,1427,726679
z,1427,726680
z,1427,726681
z,1427,726682
z,1427,726683
z,1427,726684
z,1427,726685
z,1427,726686
z,1427,726687
z,1427,726688
z,1427,726689
y,1427,726690
y,1427,726691
y,1427,726692
y,1427,726693
y,1427,726694
y,1427,726695
y,1427,726696
y,1427,726697
y,1427,726698
y,1427,726699
y,1427,726700
y,1427,726701
y,1427,726702
y,1427,726703
y,1427,726704
y,1427,726705
y,1427,726706
y,1427,726707
y,1427,726708
y,1427,726709
r,1427,732170
r,1427,732171
r,1427,732172
r,1427,732173
r,1427,732174
r,1427,732175
r,1427,732176
r,1427,732177
r,1427,732178
r,1427,732179
r,1427,732180
r,1427,732181
r,1427,732182
r,1427,732183
r,1427,732184
r,1427,732185
r,1427,732186
r,1427,732187
r,1427,732188
r,1427,732189
g,1427,732190
g,1427,732191
g,1427,732192
g,1427,732193
g,1427,732194
g,1427,732195
g,1427,732196
g,1427,732197
g,1427,732198
g,1427,732199
i,1427,732200
i,1427,732201
i,1427,732202
i,1427,732203
i,1427,732204
i,1427,732205
i,1427,732206
i,1427,732207
i,1427,732208
i,1427,732209
i,1427,732210
i,1427,732211
i,1427,732212
i,1427,732213
i,1427,732214
i,1427,732215
i,1427,732216
i,1427,732217
i,1427,732218
i,1427,732219
z,1427,732220
z,1427,732221
z,1427,732222
z,1427,732223
z,1427,732224
z,1427,732225
z,1427,732226
z,1427,732227
z,1427,732228
z,1427,732229
z,1427,732230
z,1427,732231
z,1427,732232
z,1427,732233
z,1427,732234
z,1427,732235
z,1427,732236
z,1427,732237
z,1427,732238
z,1427,732239
z,1427,732240
z,1427,732241
z,1427,732242
z,1427,732243
z,1427,732244
z,1427,732245
y,1427,732246
y,1427,732247
y,1427,732248
y,1427,732249
y,1427,732250
y,1427,732251
y,1427,732252
y,1427,732253
y,1427,732254
y,1427,732255
y,1427,732256
y,1427,732257
y,1427,732258
y,1427,732259
y,1427,732260
y,1427,732261
y,1427,732262
y,1427,732263
y,1427,732264
y,1427,732265
r,1427,734097
r,1427,734098
r,1427,734099
r,1427,734100
r,1427,734101
r,1427,734102
r,1427,734103
r,1427,734104
r,1427,734105
r,1427,734106
r,1427,734107
r,1427,734108
r,1427,734109
r,1427,734110
r,1427,734111
r,1427,734112
r,1427,734113
r,1427,734114
r,1427,734115
r,1427,734116
g,1427,734117
g,1427,734118
g,1427,734119
g,1427,734120
g,1427,734121
g,1427,734122
g,1427,734123
g,1427,734124
g,1427,734125
g,1427,734126
i,1427,734127
i,1427,734128
i,1427,734129
i,1427,734130
i,1427,734131
i,1427,734132
i,1427,734133
i,1427,734134
i,1427,734135
i,1427,734136
i,1427,734137
i,1427,734138
i,1427,734139
i,1427,734140
i,1427,734141
i,1427,734142
i,1427,734143
i,1427,734144
i,1427,734145
i,1427,734146
z,1427,734147
z,1427,734148
z,1427,734149
z,1427,734150
z,1427,734151
z,1427,734152
z,1427,734153
z,1427,734154
z,1427,734155
z,1427,734156
z,1427,734157
z,1427,734158
z,1427,734159
z,1427,734160
z,1427,734161
z,1427,734162
z,1427,734163
z,1427,734164
z,1427,734165
z,1427,734166
z,1427,734167
z,1427,734168
z,1427,734169
z,1427,734170
z,1427,734171
z,1427,734172
y,1427,734173
y,1427,734174
y,1427,734175
y,1427,734176
y,1427,734177
y,1427,734178
y,1427,734179
y,1427,734180
y,1427,734181
y,1427,734182
y,1427,734183
y,1427,734184
y,1427,734185
y,1427,734186
y,1427,734187
y,1427,734188
y,1427,734189
y,1427,734190
y,1427,734191
y,1427,734192
r,1427,736144
r,1427,736145
r,1427,736146
r,1427,736147
r,1427,736148
r,1427,736149
r,1427,736150
r,1427,736151
r,1427,736152
r,1427,736153
r,1427,736154
r,1427,736155
r,1427,736156
r,1427,736157
r,1427,736158
r,1427,736159
r,1427,736160
r,1427,736161
r,1427,736162
r,1427,736163
g,1427,736164
g,1427,736165
g,1427,736166
g,1427,736167
g,1427,736168
g,1427,736169
g,1427,736170
g,1427,736171
g,1427,736172
g,1427,736173
i,1427,736174
i,1427,736175
i,1427,736176
i,1427,736177
i,1427,736178
i,1427,736179
i,1427,736180
i,1427,736181
i,1427,736182
i,1427,736183
i,1427,736184
i,1427,736185
i,1427,736186
i,1427,736187
i,1427,736188
i,1427,736189
i,1427,736190
i,1427,736191
i,1427,736192
i,1427,736193
z,1427,736194
z,1427,736195
z,1427,736196
z,1427,736197
z,1427,736198
z,1427,736199
z,1427,736200
z,1427,736201
z,1427,736202
z,1427,736203
z,1427,736204
z,1427,736205
z,1427,736206
z,1427,736207
z,1427,736208
z,1427,736209
z,1427,736210
z,1427,736211
z,1427,736212
z,1427,736213
z,1427,736214
z,1427,736215
z,1427,736216
z,1427,736217
z,1427,736218
z,1427,736219
y,1427,736220
y,1427,736221
y,1427,736222
y,1427,736223
y,1427,736224
y,1427,736225
y,1427,736226
y,1427,736227
y,1427,736228
y,1427,736229
y,1427,736230
y,1427,736231
y,1427,736232
y,1427,736233
y,1427,736234
y,1427,736235
y,1427,736236
y,1427,736237
y,1427,736238
y,1427,736239
u,1427,738242
u,1427,738243
u,1427,738244
u,1427,738245
u,1427,738246
u,1427,738247
u,1427,738248
u,1427,738249
u,1427,738250
u,1427,738251
u,1427,738252
u,1427,738253
u,1427,738254
u,1427,738255
u,1427,738256
u,1427,738257
u,1427,738258
u,1427,738259
u,1427,738260
u,1427,738261
u,1427,738955
u,1427,738956
u,1427,738957
u,1427,738958
u,1427,738959
u,1427,738960
u,1427,738961
u,1427,738962
u,1427,738963
u,1427,738964
u,1427,738965
u,1427,738966
u,1427,738967
u,1427,738968
u,1427,738969
u,1427,738970
u,1427,738971
u,1427,738972
u,1427,738973
u,1427,738974
u,1427,739630
u,1427,739631
u,1427,739632
u,1427,739633
u,1427,739634
u,1427,739635
u,1427,739636
u,1427,739637
u,1427,739638
u,1427,739639
u,1427,739640
u,1427,739641
u,1427,739642
u,1427,739643
u,1427,739644
u,1427,739645
u,1427,739646
u,1427,739647
u,1427,739648
u,1427,739649
u,1427,740308
u,1427,740309
u,1427,740310
u,1427,740311
u,1427,740312
u,1427,740313
u,1427,740314
u,1427,740315
u,1427,740316
u,1427,740317
u,1427,740318
u,1427,740319
u,1427,740320
u,1427,740321
u,1427,740322
u,1427,740323
u,1427,740324
u,1427,740325
u,1427,740326
u,1427,740327
u,1427,741005
u,1427,741006
u,1427,741007
u,1427,741008
u,1427,741009
u,1427,741010
u,1427,741011
u,1427,741012
u,1427,741013
u,1427,741014
u,1427,741015
u,1427,741016
u,1427,741017
u,1427,741018
u,1427,741019
u,1427,741020
u,1427,741021
u,1427,741022
u,1427,741023
u,1427,741024
u,1427,741720
u,1427,741721
u,1427,741722
u,1427,741723
u,1427,741724
u,1427,741725
u,1427,741726
u,1427,741727
u,1427,741728
u,1427,741729
u,1427,741730
u,1427,741731
u,1427,741732
u,1427,741733
u,1427,741734
u,1427,741735
u,1427,741736
u,1427,741737
u,1427,741738
u,1427,741739
u,1427,742409
u,1427,742410
u,1427,742411
u,1427,742412
u,1427,742413
u,1427,742414
u,1427,742415
u,1427,742416
u,1427,742417
u,1427,742418
u,1427,742419
u,1427,742420
u,1427,742421
u,1427,742422
u,1427,742423
u,1427,742424
u,1427,742425
u,1427,742426
u,1427,742427
r,1427,917272
r,1427,917273
r,1427,917274
r,1427,917275
r,1427,917276
r,1427,917277
r,1427,917278
r,1427,917279
r,1427,917280
r,1427,917281
r,1427,917282
r,1427,917283
r,1427,917284
r,1427,917285
r,1427,917286
r,1427,917287
r,1427,917288
r,1427,917289
r,1427,917290
r,1427,917291
g,1427,917292
g,1427,917293
g,1427,917294
g,1427,917295
g,1427,917296
g,1427,917297
g,1427,917298
g,1427,917299
g,1427,917300
g,1427,917301
i,1427,917302
i,1427,917303
i,1427,917304
i,1427,917305
i,1427,917306
i,1427,917307
i,1427,917308
i,1427,917309
i,1427,917310
i,1427,917311
i,1427,917312
i,1427,917313
i,1427,917314
i,1427,917315
i,1427,917316
i,1427,917317
i,1427,917318
i,1427,917319
i,1427,917320
i,1427,917321
z,1427,917322
z,1427,917323
z,1427,917324
z,1427,917325
z,1427,917326
z,1427,917327
z,1427,917328
z,1427,917329
z,1427,917330
z,1427,917331
z,1427,917332
z,1427,917333
z,1427,917334
z,1427,917335
z,1427,917336
z,1427,917337
z,1427,917338
z,1427,917339
z,1427,917340
z,1427,917341
z,1427,917342
z,1427,917343
z,1427,917344
z,1427,917345
z,1427,917346
z,1427,917347
y,1427,917348
y,1427,917349
y,1427,917350
y,1427,917351
y,1427,917352
y,1427,917353
y,1427,917354
y,1427,917355
y,1427,917356
y,1427,917357
y,1427,917358
y,1427,917359
y,1427,917360
y,1427,917361
y,1427,917362
y,1427,917363
y,1427,917364
y,1427,917365
y,1427,917366
y,1427,917367
r,1427,920425
r,1427,920426
r,1427,920427
r,1427,920428
r,1427,920429
r,1427,920430
r,1427,920431
r,1427,920432
r,1427,920433
r,1427,920434
r,1427,920435
r,1427,920436
r,1427,920437
r,1427,920438
r,1427,920439
r,1427,920440
r,1427,920441
r,1427,920442
r,1427,920443
g,1427,920444
g,1427,920445
g,1427,920446
g,1427,920447
g,1427,920448
g,1427,920449
g,1427,920450
g,1427,920451
g,1427,920452
g,1427,920453
i,1427,920454
i,1427,920455
i,1427,920456
i,1427,920457
i,1427,920458
i,1427,920459
i,1427,920460
i,1427,920461
i,1427,920462
i,1427,920463
i,1427,920464
i,1427,920465
i,1427,920466
i,1427,920467
i,1427,920468
i,1427,920469
i,1427,920470
i,1427,920471
i,1427,920472
i,1427,920473
z,1427,920474
z,1427,920475
z,1427,920476
z,1427,920477
z,1427,920478
z,1427,920479
z,1427,920480
z,1427,920481
z,1427,920482
z,1427,920483
z,1427,920484
z,1427,920485
z,1427,920486
z,1427,920487
z,1427,920488
z,1427,920489
z,1427,920490
z,1427,920491
z,1427,920492
z,1427,920493
z,1427,920494
z,1427,920495
z,1427,920496
z,1427,920497
z,1427,920498
z,1427,920499
y,1427,920500
y,1427,920501
y,1427,920502
y,1427,920503
y,1427,920504
y,1427,920505
y,1427,920506
y,1427,920507
y,1427,920508
y,1427,920509
y,1427,920510
y,1427,920511
y,1427,920512
y,1427,920513
y,1427,920514
y,1427,920515
y,1427,920516
y,1427,920517
y,1427,920518
y,1427,920519
r,1427,932975
r,1427,932976
r,1427,932977
r,1427,932978
r,1427,932979
r,1427,932980
r,1427,932981
r,1427,932982
r,1427,932983
r,1427,932984
r,1427,932985
r,1427,932986
r,1427,932987
r,1427,932988
r,1427,932989
r,1427,932990
r,1427,932991
r,1427,932992
r,1427,932993
g,1427,932994
g,1427,932995
g,1427,932996
g,1427,932997
g,1427,932998
g,1427,932999
g,1427,933000
g,1427,933001
g,1427,933002
g,1427,933003
i,1427,933004
i,1427,933005
